order_id,order_date,region,category,product,sales_rep,quantity,unit_price,discount,revenue,cost
ORD-2068,2024-01-11,West,Furniture,Desk,Ana Cruz,3,500.76,0.15,1276.94,752.47
ORD-2069,2024-03-25,South,Clothing,Jeans,Ben Lee,8,223.28,0.2,1428.99,762.71
ORD-2070,2024-01-19,South,Clothing,T-Shirt,Ana Cruz,3,451.8,0.1,1219.86,820.28
ORD-2071,2025-11-18,North,Electronics,Tablet,Fei Lin,3,669.38,0,2008.14,1034.2
ORD-2072,2025-06-29,North,Electronics,Headphones,Dara Patel,1,1257.2,0.2,1005.76,610.36
ORD-2073,2024-11-11,South,Furniture,Desk,Chen Wu,1,87.27,0.05,82.91,56.39
ORD-2074,2024-09-01,South,Electronics,Laptop,Fei Lin,1,641.2,0,641.2,353.39
ORD-2075,2025-11-16,South,Electronics,Phone,Ana Cruz,2,1198.43,0.2,1917.49,1244.9
ORD-2076,2025-03-01,South,Clothing,T-Shirt,Eli Khan,6,494.18,0.15,2520.32,1277.46
ORD-2077,2025-02-08,North,Furniture,Desk,Dara Patel,4,332.46,0,1329.84,727.44
ORD-2078,2025-10-31,East,Furniture,Desk,Fei Lin,7,330.96,0,2316.72,1088.41
ORD-2079,2025-09-30,Central,Furniture,Desk,Dara Patel,2,1329.91,0.05,2526.83,1365.65
ORD-2080,2024-04-14,West,Clothing,Hat,Fei Lin,3,389.13,0,1167.39,735.41
ORD-2081,2024-05-16,East,Furniture,Chair,Ana Cruz,6,1467.36,0.15,7483.54,4450.01
ORD-2082,2025-09-15,Central,Clothing,Sneakers,Fei Lin,7,773.87,0.15,4604.53,2393.1
ORD-2083,2024-01-14,South,Electronics,Laptop,Eli Khan,2,473.64,0.15,805.19,465.84
ORD-2084,2024-03-22,South,Electronics,Phone,Fei Lin,6,755.61,0,4533.66,2246.43
ORD-2085,2024-02-08,East,Electronics,Monitor,Fei Lin,8,1112.79,0,8902.32,4364.63
ORD-2086,2024-02-10,East,Clothing,Sneakers,Chen Wu,5,1129.57,0,5647.85,3976.54
ORD-2087,2024-09-05,South,Electronics,Monitor,Eli Khan,1,1361.35,0.15,1157.15,863.83
ORD-2088,2025-01-25,West,Clothing,Jacket,Ana Cruz,3,671.91,0,2015.73,946.15
ORD-2089,2024-07-16,South,Electronics,Phone,Ben Lee,4,201.46,0,805.84,505.9
ORD-2090,2025-06-03,West,Electronics,Headphones,Ben Lee,8,477.52,0.15,3247.14,1653.64
ORD-2091,2025-09-12,West,Electronics,Tablet,Ana Cruz,5,870.99,0.15,3701.71,1889.43
ORD-2092,2025-01-03,West,Furniture,Sofa,Ben Lee,3,714.01,0.05,2034.93,1224.19
ORD-2093,2025-05-08,East,Electronics,Headphones,Eli Khan,7,1283.25,0.2,7186.2,5187.98
ORD-2094,2025-07-04,East,Electronics,Monitor,Dara Patel,3,397.08,0.05,1131.68,613.09
ORD-2095,2025-07-29,South,Clothing,Sneakers,Ben Lee,2,509.85,0.15,866.75,512.06
ORD-2096,2024-01-05,East,Electronics,Monitor,Dara Patel,6,744.81,0.05,4245.42,3108.01
ORD-2097,2025-05-16,North,Furniture,Lamp,Dara Patel,2,622.05,0,1244.1,930.27
ORD-2098,2025-08-02,East,Electronics,Phone,Eli Khan,7,1436.29,0.2,8043.22,5822.69
ORD-2099,2025-05-15,South,Clothing,Jacket,Dara Patel,1,981.6,0.05,932.52,625.44
ORD-2100,2024-02-05,South,Furniture,Desk,Chen Wu,3,403.08,0.05,1148.78,842.38
ORD-2101,2024-09-10,West,Clothing,Hat,Dara Patel,3,33.32,0.2,79.97,38.2
ORD-2102,2025-08-23,East,Electronics,Monitor,Fei Lin,4,1315.87,0,5263.48,3678.78
ORD-2103,2024-11-05,North,Clothing,Hat,Ana Cruz,7,885.33,0.15,5267.71,3020.94
ORD-2104,2025-10-13,West,Clothing,Jacket,Fei Lin,3,414.5,0,1243.5,906.52
ORD-2105,2024-11-11,West,Electronics,Phone,Eli Khan,8,17.34,0,138.72,94.62
ORD-2106,2025-03-02,South,Clothing,Jacket,Ben Lee,7,268.39,0,1878.73,950.49
ORD-2107,2025-05-13,South,Electronics,Monitor,Ana Cruz,2,684.23,0.2,1094.77,562.46
ORD-2108,2024-07-06,South,Electronics,Tablet,Ana Cruz,7,669.48,0.1,4217.72,2036.14
ORD-2109,2024-10-27,South,Electronics,Headphones,Dara Patel,2,425.99,0,851.98,390.97
ORD-2110,2025-05-11,Central,Clothing,T-Shirt,Ana Cruz,1,105.67,0.2,84.54,62.27
ORD-2111,2024-04-09,East,Electronics,Monitor,Dara Patel,1,572.86,0.1,515.57,384.65
ORD-2112,2025-04-29,East,Furniture,Lamp,Ben Lee,7,514.78,0.15,3062.94,2196.27
ORD-2113,2025-01-04,North,Clothing,Sneakers,Ana Cruz,7,922.05,0,6454.35,4595.0
ORD-2114,2025-04-12,East,Clothing,Sneakers,Fei Lin,3,53.14,0,159.42,113.3
ORD-2115,2024-09-11,East,Furniture,Sofa,Ana Cruz,8,779.65,0.15,5301.62,2684.64
ORD-2116,2025-10-10,West,Furniture,Desk,Fei Lin,6,1021.73,0,6130.38,3874.58
ORD-2117,2025-09-19,North,Electronics,Tablet,Fei Lin,7,1409.54,0.05,9373.44,6993.16
ORD-2118,2025-01-29,Central,Furniture,Lamp,Fei Lin,4,1072.23,0.2,3431.14,2079.33
ORD-2119,2025-05-31,Central,Electronics,Phone,Dara Patel,8,1198.28,0,9586.24,6707.55
ORD-2120,2024-06-21,South,Furniture,Desk,Fei Lin,8,999.02,0,7992.16,4179.95
ORD-2121,2024-04-01,East,Electronics,Headphones,Ben Lee,1,252.95,0,252.95,182.32
ORD-2122,2024-09-20,West,Clothing,Sneakers,Ana Cruz,2,1003.23,0.1,1805.81,1155.83
ORD-2123,2024-12-06,West,Electronics,Monitor,Fei Lin,2,971.32,0.05,1845.51,1334.4
ORD-2124,2025-10-19,North,Clothing,Sneakers,Ana Cruz,4,346.97,0,1387.88,745.7
ORD-2125,2024-12-14,South,Clothing,Hat,Chen Wu,4,1120.76,0,4483.04,2787.79
ORD-2126,2025-01-24,West,Clothing,T-Shirt,Dara Patel,5,106.9,0.1,481.05,243.87
ORD-2127,2024-11-23,West,Furniture,Chair,Chen Wu,4,173.28,0,693.12,423.83
ORD-2128,2024-05-28,South,Furniture,Chair,Fei Lin,8,1024.77,0,8198.16,5168.44
ORD-2129,2025-11-12,Central,Clothing,T-Shirt,Dara Patel,6,473.7,0.15,2415.87,1176.62
ORD-2130,2025-10-08,East,Electronics,Headphones,Ben Lee,5,1060.65,0.05,5038.09,2356.03
ORD-2131,2024-08-03,West,Clothing,Jeans,Fei Lin,1,1385.89,0.2,1108.71,558.46
ORD-2132,2025-02-05,West,Furniture,Chair,Chen Wu,1,828.7,0,828.7,477.94
ORD-2133,2025-02-04,Central,Furniture,Desk,Dara Patel,5,434.31,0,2171.55,1433.95
ORD-2134,2024-04-09,South,Electronics,Tablet,Eli Khan,1,1276.97,0.15,1085.42,587.45
ORD-2135,2024-05-20,South,Furniture,Sofa,Fei Lin,5,1347.37,0,6736.85,3472.45
ORD-2136,2025-10-28,West,Electronics,Tablet,Fei Lin,2,1022.3,0.2,1635.68,808.49
ORD-2137,2024-06-21,North,Electronics,Laptop,Eli Khan,6,1461.63,0,8769.78,6432.8
ORD-2138,2025-10-27,South,Furniture,Lamp,Ana Cruz,7,1455.04,0.15,8657.49,5772.51
ORD-2139,2024-05-01,West,Electronics,Headphones,Fei Lin,8,464.49,0.1,3344.33,2462.65
ORD-2140,2025-11-17,West,Clothing,T-Shirt,Chen Wu,8,1299.37,0.15,8835.72,4988.92
ORD-2141,2024-01-12,Central,Electronics,Laptop,Ben Lee,2,196.25,0.15,333.62,217.07
ORD-2142,2024-01-24,Central,Clothing,Hat,Ben Lee,8,421.48,0.15,2866.06,1371.03
ORD-2143,2025-01-28,Central,Furniture,Sofa,Ben Lee,5,863.56,0,4317.8,2364.29
ORD-2144,2025-02-19,Central,Clothing,T-Shirt,Dara Patel,7,840.75,0.1,5296.73,3628.48
ORD-2145,2024-03-06,North,Clothing,Hat,Ben Lee,2,1133.96,0,2267.92,1677.59
ORD-2146,2025-09-05,North,Clothing,Jeans,Ben Lee,1,838.76,0.2,671.01,365.22
ORD-2147,2025-08-11,North,Electronics,Phone,Ana Cruz,2,850.31,0.2,1360.5,919.59
ORD-2148,2025-06-02,East,Furniture,Bookshelf,Ana Cruz,3,643.23,0.15,1640.24,738.15
ORD-2149,2025-06-15,Central,Furniture,Lamp,Chen Wu,8,222.68,0.05,1692.37,1114.48
ORD-2150,2025-09-12,South,Clothing,Hat,Ana Cruz,4,1036.58,0.15,3524.37,2452.71
ORD-2151,2024-07-11,Central,Electronics,Tablet,Chen Wu,4,1436.77,0.1,5172.37,3184.22
ORD-2152,2024-10-11,South,Electronics,Monitor,Dara Patel,7,125.42,0,877.94,463.73
ORD-2153,2025-04-12,North,Electronics,Tablet,Fei Lin,7,1411.2,0,9878.4,6033.44
ORD-2154,2024-10-02,Central,Clothing,Jeans,Ben Lee,6,852.01,0.15,4345.25,3024.96
ORD-2155,2025-03-05,East,Electronics,Tablet,Ana Cruz,7,577.73,0.1,3639.7,1908.11
ORD-2156,2025-06-28,East,Electronics,Monitor,Chen Wu,7,112.95,0.15,672.05,320.36
ORD-2157,2024-05-29,North,Electronics,Tablet,Ana Cruz,1,160.45,0,160.45,90.43
ORD-2158,2024-06-28,East,Clothing,Jacket,Eli Khan,8,156.88,0,1255.04,828.5
ORD-2159,2024-10-04,East,Clothing,T-Shirt,Fei Lin,1,268.56,0.2,214.85,121.79
ORD-2160,2025-11-25,Central,Clothing,Hat,Fei Lin,7,723.14,0,5061.98,2671.3
ORD-2161,2024-06-08,East,Clothing,Jeans,Fei Lin,3,577.52,0.15,1472.68,780.83
ORD-2162,2024-09-12,East,Clothing,Hat,Dara Patel,7,1064.58,0,7452.06,4334.77
ORD-2163,2025-05-29,South,Furniture,Bookshelf,Chen Wu,7,788.08,0.15,4689.08,3349.96
ORD-2164,2025-10-12,North,Electronics,Tablet,Ana Cruz,7,1159.31,0.2,6492.14,3097.02
ORD-2165,2024-09-02,West,Electronics,Phone,Ana Cruz,1,140.61,0,140.61,86.65
ORD-2166,2025-03-10,Central,Clothing,Hat,Fei Lin,3,727.29,0.1,1963.68,1287.26
ORD-2167,2024-05-07,West,Furniture,Desk,Fei Lin,4,1367.67,0.15,4650.08,2102.71
ORD-2168,2025-07-01,Central,Clothing,Jacket,Fei Lin,4,1491.42,0.15,5070.83,3728.38
ORD-2169,2025-09-15,Central,Electronics,Monitor,Ben Lee,8,1447.5,0.15,9843.0,7176.09
ORD-2170,2024-06-28,West,Electronics,Tablet,Ben Lee,3,777.82,0,2333.46,1345.98
ORD-2171,2025-01-17,North,Electronics,Tablet,Chen Wu,4,1250.11,0.2,4000.35,2719.93
ORD-2172,2024-11-02,West,Furniture,Bookshelf,Ben Lee,5,331.4,0.15,1408.45,900.5
ORD-2173,2024-11-08,North,Clothing,Hat,Chen Wu,1,1404.09,0.1,1263.68,890.27
ORD-2174,2024-01-07,South,Clothing,Sneakers,Dara Patel,6,458.05,0,2748.3,1240.98
ORD-2175,2024-12-29,South,Electronics,Laptop,Dara Patel,7,745.69,0,5219.83,3177.46
ORD-2176,2024-05-06,West,Furniture,Desk,Chen Wu,3,1157.63,0,3472.89,1798.36
ORD-2177,2024-11-02,West,Furniture,Sofa,Fei Lin,3,811.59,0,2434.77,1175.04
ORD-2178,2025-03-25,South,Electronics,Phone,Ana Cruz,6,1124.43,0,6746.58,3763.05
ORD-2179,2024-07-13,North,Furniture,Desk,Ben Lee,3,600.9,0.15,1532.29,841.79
ORD-2180,2025-11-13,South,Electronics,Headphones,Chen Wu,5,191.41,0.05,909.2,559.19
ORD-2181,2025-02-13,South,Clothing,Sneakers,Ben Lee,3,177.95,0,533.85,367.19
ORD-2182,2024-12-18,Central,Clothing,T-Shirt,Fei Lin,4,92.28,0.2,295.3,163.2
ORD-2183,2024-01-09,South,Furniture,Sofa,Eli Khan,5,434.1,0,2170.5,1472.18
ORD-2184,2024-06-05,East,Clothing,Hat,Fei Lin,3,385.46,0.2,925.1,448.22
ORD-2185,2024-09-10,Central,Clothing,Sneakers,Eli Khan,4,718.73,0.2,2299.94,1593.83
ORD-2186,2024-07-04,East,Electronics,Monitor,Ben Lee,3,355.64,0,1066.92,608.56
ORD-2187,2024-05-29,Central,Furniture,Desk,Chen Wu,4,150.04,0,600.16,338.55
ORD-2188,2025-10-10,North,Electronics,Phone,Chen Wu,6,647.72,0,3886.32,2343.29
ORD-2189,2024-04-22,East,Furniture,Bookshelf,Ana Cruz,5,1415.35,0.15,6015.24,3461.3
ORD-2190,2024-07-05,West,Electronics,Laptop,Chen Wu,1,995.74,0,995.74,511.41
ORD-2191,2025-09-13,East,Electronics,Headphones,Ana Cruz,3,389.61,0.05,1110.39,620.79
ORD-2192,2024-04-09,Central,Clothing,T-Shirt,Eli Khan,3,506.85,0.15,1292.47,895.7
ORD-2193,2025-09-11,North,Furniture,Chair,Ben Lee,5,326.9,0.05,1552.77,739.38
ORD-2194,2025-10-06,South,Clothing,Hat,Fei Lin,2,75.94,0.15,129.1,89.75
ORD-2195,2025-04-01,South,Electronics,Laptop,Eli Khan,6,462.69,0.05,2637.33,1969.8
ORD-2196,2024-06-06,Central,Electronics,Phone,Chen Wu,4,636.05,0.15,2162.57,1136.99
ORD-2197,2025-01-09,Central,Furniture,Desk,Ana Cruz,7,115.55,0.05,768.41,466.52
ORD-2198,2024-06-19,South,Clothing,Jacket,Fei Lin,3,445.14,0.1,1201.88,562.77
ORD-2199,2025-02-11,Central,Furniture,Lamp,Dara Patel,2,260.79,0.2,417.26,251.52
ORD-2200,2025-02-14,Central,Clothing,Jacket,Fei Lin,4,288.34,0,1153.36,716.89
ORD-2201,2024-01-10,East,Clothing,Sneakers,Eli Khan,5,465.56,0,2327.8,1254.47
ORD-2202,2024-05-01,South,Electronics,Phone,Chen Wu,1,807.35,0,807.35,372.78
ORD-2203,2024-05-16,North,Furniture,Desk,Fei Lin,4,1484.46,0,5937.84,3624.33
ORD-2204,2024-12-21,East,Clothing,Hat,Fei Lin,6,496.97,0.15,2534.55,1812.7
ORD-2205,2024-05-16,North,Furniture,Lamp,Chen Wu,5,497.08,0,2485.4,1585.15
ORD-2206,2024-08-12,Central,Clothing,Jacket,Ana Cruz,3,395.14,0,1185.42,724.55
ORD-2207,2025-01-26,South,Clothing,Jacket,Eli Khan,4,1228.02,0,4912.08,2688.28
ORD-2208,2025-10-06,South,Furniture,Chair,Dara Patel,8,359.11,0.15,2441.95,1416.75
ORD-2209,2024-04-05,Central,Furniture,Chair,Dara Patel,8,289.77,0.2,1854.53,932.52
ORD-2210,2024-07-03,Central,Clothing,Jacket,Ben Lee,1,475.59,0,475.59,330.65
ORD-2211,2024-03-12,North,Electronics,Laptop,Fei Lin,7,379.2,0.15,2256.24,1672.13
ORD-2212,2025-06-23,North,Electronics,Laptop,Fei Lin,2,576.14,0,1152.28,556.56
ORD-2213,2024-02-14,North,Electronics,Phone,Ana Cruz,2,412.47,0.15,701.2,441.68
ORD-2214,2025-07-09,West,Clothing,Jacket,Ben Lee,2,315.45,0.05,599.35,406.3
ORD-2215,2024-11-10,Central,Furniture,Sofa,Ana Cruz,3,377.06,0.1,1018.06,669.49
ORD-2216,2024-01-22,North,Electronics,Laptop,Ben Lee,5,167.31,0.2,669.24,384.54
ORD-2217,2024-01-25,West,Electronics,Headphones,Fei Lin,7,233.85,0.15,1391.41,745.87
ORD-2218,2024-04-25,Central,Furniture,Chair,Chen Wu,2,348.42,0,696.84,388.27
ORD-2219,2024-05-01,East,Furniture,Desk,Eli Khan,1,912.69,0,912.69,528.07
ORD-2220,2024-07-04,East,Clothing,Sneakers,Chen Wu,3,1341.28,0.15,3420.26,1848.54
ORD-2221,2024-04-16,North,Furniture,Sofa,Ana Cruz,6,1400.33,0.2,6721.58,4853.62
ORD-2222,2024-06-01,West,Clothing,Jeans,Ana Cruz,6,234.45,0.05,1336.36,890.55
ORD-2223,2024-04-25,South,Clothing,Sneakers,Dara Patel,5,229.83,0,1149.15,860.06
ORD-2224,2024-12-27,East,Furniture,Sofa,Ben Lee,7,729.71,0.05,4852.57,3059.66
ORD-2225,2025-10-31,Central,Electronics,Headphones,Eli Khan,7,830.77,0.1,5233.85,3193.34
ORD-2226,2024-08-23,South,Furniture,Desk,Fei Lin,7,797.51,0.2,4466.06,2938.89
ORD-2227,2024-03-30,Central,Electronics,Tablet,Dara Patel,1,316.87,0.2,253.5,115.38
ORD-2228,2024-05-16,South,Electronics,Laptop,Chen Wu,6,550.87,0.2,2644.18,1877.45
ORD-2229,2025-04-16,South,Electronics,Monitor,Ana Cruz,7,375.11,0.2,2100.62,1086.81
ORD-2230,2024-05-26,Central,Furniture,Desk,Ana Cruz,7,566.95,0.15,3373.35,1625.29
ORD-2231,2025-05-03,North,Clothing,Jeans,Ana Cruz,1,233.13,0,233.13,110.43
ORD-2232,2025-08-05,East,Furniture,Chair,Dara Patel,3,712.6,0,2137.8,1441.8
ORD-2233,2025-02-25,North,Clothing,Jacket,Ben Lee,8,1175.37,0.15,7992.52,3628.31
ORD-2234,2024-03-02,West,Clothing,T-Shirt,Fei Lin,3,762.39,0,2287.17,1301.21
ORD-2235,2025-04-10,East,Clothing,Jacket,Ana Cruz,5,1068.39,0.05,5074.85,3701.77
ORD-2236,2025-06-18,South,Furniture,Chair,Fei Lin,4,609.6,0,2438.4,1257.41
ORD-2237,2025-07-26,West,Clothing,T-Shirt,Ben Lee,8,723.96,0.15,4922.93,3163.31
ORD-2238,2024-02-25,Central,Furniture,Sofa,Chen Wu,4,415.83,0,1663.32,787.32
ORD-2239,2024-01-29,North,Electronics,Tablet,Chen Wu,3,819.23,0,2457.69,1262.2
ORD-2240,2024-07-11,Central,Clothing,Jeans,Ana Cruz,1,371.9,0,371.9,276.32
ORD-2241,2025-07-31,East,Furniture,Desk,Chen Wu,1,482.15,0,482.15,218.19
ORD-2242,2025-02-11,South,Clothing,Jeans,Fei Lin,6,1131.49,0.15,5770.6,3212.79
ORD-2243,2025-11-21,South,Electronics,Tablet,Ana Cruz,7,1346.32,0.1,8481.82,4073.83
ORD-2244,2025-08-24,North,Furniture,Sofa,Fei Lin,1,445.83,0,445.83,291.89
ORD-2245,2024-04-05,South,Clothing,Jeans,Eli Khan,4,1214.1,0.15,4127.94,2032.01
ORD-2246,2025-06-12,East,Clothing,Hat,Eli Khan,6,679.51,0,4077.06,2249.34
ORD-2247,2025-03-17,South,Electronics,Headphones,Eli Khan,4,325.1,0.1,1170.36,739.74
ORD-2248,2025-10-04,North,Furniture,Desk,Dara Patel,1,226.79,0.2,181.43,98.49
ORD-2249,2024-04-06,Central,Furniture,Bookshelf,Chen Wu,3,1402.07,0,4206.21,1978.81
ORD-2250,2024-12-27,West,Electronics,Laptop,Chen Wu,3,1070.32,0.05,3050.41,1608.74
ORD-2251,2025-03-28,East,Clothing,Jeans,Dara Patel,2,1457.95,0.05,2770.11,1279.45
ORD-2252,2025-02-22,East,Clothing,Jeans,Chen Wu,8,559.6,0.2,3581.44,2282.77
ORD-2253,2024-03-26,North,Clothing,Sneakers,Fei Lin,8,405.3,0.15,2756.04,1275.5
ORD-2254,2024-09-07,South,Clothing,Hat,Eli Khan,1,244.52,0,244.52,131.36
ORD-2255,2025-02-12,West,Electronics,Phone,Dara Patel,7,1313.13,0.15,7813.12,3735.07
ORD-2256,2025-10-19,West,Clothing,Sneakers,Dara Patel,2,142.45,0.15,242.16,116.84
ORD-2257,2024-07-23,West,Furniture,Bookshelf,Ana Cruz,2,486.17,0.1,875.11,521.47
ORD-2258,2024-10-12,East,Furniture,Desk,Eli Khan,3,1423.57,0,4270.71,2742.07
ORD-2259,2024-02-02,West,Clothing,Sneakers,Ben Lee,1,1405.64,0,1405.64,965.49
ORD-2260,2024-02-25,South,Electronics,Laptop,Ana Cruz,7,415.72,0.15,2473.53,1243.77
ORD-2261,2024-10-07,Central,Furniture,Desk,Ben Lee,5,1312.56,0.05,6234.66,4435.25
ORD-2262,2025-11-16,East,Furniture,Chair,Ben Lee,1,152.28,0.05,144.67,79.95
ORD-2263,2024-07-22,West,Furniture,Sofa,Chen Wu,8,721.12,0.15,4903.62,3359.75
ORD-2264,2025-08-07,South,Furniture,Desk,Chen Wu,4,130.55,0.15,443.87,276.77
ORD-2265,2025-11-11,West,Clothing,Jacket,Chen Wu,1,238.5,0.05,226.57,165.43
ORD-2266,2024-04-26,South,Clothing,Sneakers,Fei Lin,5,788.23,0,3941.15,2941.96
ORD-2267,2025-04-05,West,Clothing,Hat,Fei Lin,2,69.18,0.15,117.61,87.47
ORD-2268,2025-07-13,Central,Electronics,Monitor,Ana Cruz,7,335.96,0,2351.72,1730.19
ORD-2269,2025-01-14,North,Furniture,Desk,Fei Lin,5,1346.53,0.1,6059.39,4215.61
ORD-2270,2025-05-26,West,Clothing,Sneakers,Eli Khan,7,624.42,0,4370.94,3052.91
ORD-2271,2024-12-09,South,Electronics,Phone,Eli Khan,8,651.15,0,5209.2,3207.96
ORD-2272,2025-03-22,North,Furniture,Bookshelf,Ana Cruz,7,956.65,0.15,5692.07,3620.8
ORD-2273,2024-04-16,Central,Electronics,Laptop,Ana Cruz,7,168.96,0.15,1005.31,679.11
ORD-2274,2025-10-10,South,Furniture,Lamp,Dara Patel,1,1006.55,0.2,805.24,463.97
ORD-2275,2025-07-18,West,Furniture,Desk,Dara Patel,4,1286.67,0,5146.68,2857.35
ORD-2276,2025-10-22,East,Clothing,Sneakers,Chen Wu,1,1410.33,0.2,1128.26,583.51
ORD-2277,2025-11-05,West,Furniture,Bookshelf,Ana Cruz,7,1014.85,0,7103.95,5115.24
ORD-2278,2024-01-16,Central,Electronics,Phone,Chen Wu,6,1263.54,0.1,6823.12,4748.96
ORD-2279,2024-12-09,West,Electronics,Monitor,Ana Cruz,7,374.12,0.05,2487.9,1263.35
ORD-2280,2025-08-14,East,Furniture,Chair,Eli Khan,7,1466.37,0,10264.59,5860.42
ORD-2281,2024-06-11,Central,Furniture,Chair,Dara Patel,2,1069.39,0,2138.78,1286.0
ORD-2282,2025-10-04,North,Furniture,Lamp,Dara Patel,3,1423.82,0,4271.46,2041.66
ORD-2283,2024-01-12,North,Clothing,Hat,Eli Khan,3,56.31,0.15,143.59,88.04
ORD-2284,2025-01-26,South,Electronics,Phone,Fei Lin,8,957.18,0.2,6125.95,3414.83
ORD-2285,2024-08-15,East,Furniture,Chair,Fei Lin,4,1093.57,0.2,3499.42,2399.95
ORD-2286,2024-02-22,North,Furniture,Desk,Ana Cruz,3,946.75,0.15,2414.21,1799.65
ORD-2287,2025-04-15,North,Clothing,T-Shirt,Ana Cruz,2,225.63,0,451.26,324.18
ORD-2288,2025-05-21,North,Furniture,Chair,Dara Patel,7,164.5,0.2,921.2,420.61
ORD-2289,2025-10-02,West,Electronics,Phone,Ben Lee,7,572.25,0,4005.75,2563.94
ORD-2290,2024-07-03,North,Furniture,Desk,Ana Cruz,3,994.6,0.15,2536.23,1602.89
ORD-2291,2024-12-17,North,Furniture,Sofa,Ben Lee,1,250.21,0.15,212.68,111.94
ORD-2292,2025-09-12,East,Electronics,Monitor,Ana Cruz,1,784.22,0.2,627.38,310.99
ORD-2293,2024-08-10,South,Electronics,Tablet,Chen Wu,3,341.35,0.15,870.44,572.3
ORD-2294,2024-10-07,West,Furniture,Chair,Fei Lin,2,532.6,0.1,958.68,618.9
ORD-2295,2025-05-22,East,Furniture,Lamp,Dara Patel,7,1384.69,0,9692.83,4864.71
ORD-2296,2024-04-15,West,Clothing,Hat,Dara Patel,5,260.99,0,1304.95,960.61
ORD-2297,2025-04-01,West,Furniture,Lamp,Dara Patel,5,1226.6,0.1,5519.7,2661.97
ORD-2298,2024-07-23,South,Clothing,Jacket,Ana Cruz,6,1348.37,0.2,6472.18,3037.26
ORD-2299,2025-06-07,Central,Furniture,Lamp,Chen Wu,7,450.81,0.2,2524.54,1800.44
ORD-2300,2025-02-11,East,Electronics,Laptop,Ben Lee,3,1216.43,0.05,3466.83,2382.64
ORD-2301,2024-03-15,East,Electronics,Tablet,Fei Lin,6,230.38,0,1382.28,672.74
ORD-2302,2024-01-12,South,Clothing,Jacket,Eli Khan,4,706.08,0.2,2259.46,1234.72
ORD-2303,2024-03-08,Central,Furniture,Bookshelf,Fei Lin,4,797.98,0,3191.92,1973.52
ORD-2304,2024-03-17,North,Clothing,Sneakers,Dara Patel,7,486.91,0,3408.37,1736.38
ORD-2305,2025-05-25,East,Electronics,Tablet,Eli Khan,7,192.1,0.05,1277.46,640.44
ORD-2306,2025-01-27,Central,Electronics,Monitor,Ana Cruz,1,438.28,0.15,372.54,255.19
ORD-2307,2025-04-17,North,Furniture,Chair,Chen Wu,7,69.96,0.1,440.75,319.72
ORD-2308,2025-10-22,East,Electronics,Laptop,Chen Wu,8,156.25,0.2,1000.0,574.52
ORD-2309,2024-11-20,North,Furniture,Sofa,Dara Patel,2,841.33,0,1682.66,1006.48
ORD-2310,2024-11-01,Central,Clothing,Sneakers,Ana Cruz,8,1275.28,0,10202.24,7171.39
ORD-2311,2024-01-30,West,Electronics,Laptop,Ben Lee,1,221.02,0,221.02,156.57
ORD-2312,2024-06-23,North,Electronics,Phone,Chen Wu,6,1226.98,0.1,6625.69,4948.53
ORD-2313,2024-02-14,West,Electronics,Laptop,Chen Wu,5,126.44,0,632.2,414.96
ORD-2314,2024-06-23,Central,Electronics,Monitor,Dara Patel,8,193.05,0,1544.4,1094.31
ORD-2315,2025-10-14,East,Furniture,Desk,Chen Wu,4,873.16,0.15,2968.74,1772.43
ORD-2316,2025-05-09,Central,Electronics,Laptop,Ben Lee,5,1152.81,0.15,4899.44,2326.44
ORD-2317,2025-11-06,North,Clothing,Jeans,Fei Lin,2,126.59,0.05,240.52,112.58
ORD-2318,2024-08-09,Central,Furniture,Sofa,Eli Khan,4,739.15,0,2956.6,1515.55
ORD-2319,2025-06-10,South,Furniture,Bookshelf,Ben Lee,8,988.1,0.2,6323.84,3802.86
ORD-2320,2025-01-07,West,Furniture,Sofa,Ben Lee,4,1173.33,0,4693.32,2208.64
ORD-2321,2024-11-10,South,Clothing,T-Shirt,Ana Cruz,3,699.52,0,2098.56,1413.4
ORD-2322,2025-04-16,East,Electronics,Tablet,Ana Cruz,1,722.22,0.1,650.0,380.76
ORD-2323,2025-07-17,Central,Electronics,Tablet,Chen Wu,7,329.92,0.05,2193.97,1317.82
ORD-2324,2024-02-24,West,Furniture,Bookshelf,Ben Lee,6,160.25,0.15,817.27,461.56
ORD-2325,2024-10-28,Central,Electronics,Headphones,Dara Patel,3,897.16,0.1,2422.33,1531.48
ORD-2326,2024-04-21,North,Clothing,T-Shirt,Eli Khan,4,1439.07,0,5756.28,2789.24
ORD-2327,2024-09-29,West,Electronics,Laptop,Dara Patel,2,424.06,0.1,763.31,503.67
ORD-2328,2025-02-06,East,Electronics,Phone,Fei Lin,5,750.33,0,3751.65,2572.58
ORD-2329,2024-10-21,Central,Clothing,Hat,Dara Patel,5,1104.82,0,5524.1,2792.56
ORD-2330,2024-11-08,East,Clothing,Jeans,Dara Patel,3,482.94,0,1448.82,724.4
ORD-2331,2024-05-25,North,Electronics,Headphones,Ben Lee,7,511.07,0,3577.49,2655.61
ORD-2332,2025-11-26,South,Electronics,Monitor,Dara Patel,6,1454.77,0.1,7855.76,3537.46
ORD-2333,2024-04-22,South,Electronics,Laptop,Ana Cruz,5,1255.51,0.1,5649.8,3395.21
ORD-2334,2024-04-12,East,Furniture,Bookshelf,Fei Lin,8,743.63,0,5949.04,4443.56
